fpl_id,full_name,position,latest_team,2023/24,2024/25,min_2023/24,min_2024/25,proj_pts,rep_dyn,vorp_dyn,rec_bid_dyn,tier_dyn,aav
413,Omar Marmoush,MID,Man City,,73.0,,1174.0,35.11433206560919,89.77876687499393,0.0,0.0,3,
25,Ethan Nwaneri,MID,Arsenal,1.0,66.0,13.0,882.0,33.90325734841524,89.77876687499393,0.0,0.0,3,
271,Daichi Kamada,MID,Crystal Palace,,45.0,,1545.0,33.61926186493154,89.77876687499393,0.0,0.0,3,
90,Alex Scott,MID,Bournemouth,41.0,26.0,1003.0,745.0,32.231366273688984,89.77876687499393,0.0,0.0,3,
429,Kalvin Phillips,MID,Man City,10.0,27.0,394.0,1231.0,31.506841942829638,89.77876687499393,0.0,0.0,3,
647,Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.0,62.0,0.0,979.0,29.45661402480212,89.77876687499393,0.0,0.0,3,
586,Lucas Bergvall,MID,Spurs,,44.0,,1200.0,29.230809745765278,89.77876687499393,0.0,0.0,3,
497,Lewis Miley,MID,Newcastle,44.0,21.0,1203.0,304.0,29.107255526755274,89.77876687499393,0.0,0.0,3,
648,Marshall Munetsi,MID,Wolves,,50.0,,1077.0,28.715537336602914,89.77876687499393,0.0,0.0,3,
336,Harrison Reed,MID,Fulham,47.0,10.0,1317.0,100.0,28.30409964512169,89.77876687499393,0.0,0.0,3,
173,Mats Wieffer,MID,Brighton,,52.0,,1003.0,27.92584494357003,89.77876687499393,0.0,0.0,3,
245,Mykhailo Mudryk,MID,Chelsea,94.0,7.0,1564.0,145.0,26.982965984991377,89.77876687499393,0.0,0.0,3,
618,Guido Rodríguez,MID,West Ham,,36.0,,1147.0,26.800593974833294,89.77876687499393,0.0,0.0,3,
164,Matt O'Riley,MID,Brighton,,50.0,,929.0,26.278699082373763,89.77876687499393,0.0,0.0,3,
521,Ibrahim Sangaré,MID,Nott'm Forest,25.0,20.0,1031.0,584.0,26.19283702263232,89.77876687499393,0.0,0.0,3,
89,Philip Billing,MID,Bournemouth,60.0,10.0,1385.0,176.0,25.61135128565871,89.77876687499393,0.0,0.0,3,
518,João Pedro Ferreira da Silva,MID,Nott'm Forest,,52.0,,835.0,24.921020903578807,89.77876687499393,0.0,0.0,3,
455,Mason Mount,MID,Man Utd,23.0,25.0,509.0,613.0,24.496174759708605,89.77876687499393,0.0,0.0,3,
584,Mathys Tel,MID,Spurs,,42.0,,908.0,24.430525045929592,89.77876687499393,0.0,0.0,3,
268,Cheick Doucouré,MID,Crystal Palace,21.0,19.0,920.0,443.0,23.216874199164806,89.77876687499393,0.0,0.0,3,
454,Antony dos Santos,MID,Man Utd,47.0,8.0,1311.0,135.0,22.96440888541981,89.77876687499393,0.0,0.0,3,
301,Carlos Alcaraz Durán,MID,Everton,,44.0,,766.0,22.232701057734534,89.77876687499393,0.0,0.0,3,
91,Luis Sinisterra Lucumí,MID,Bournemouth,43.0,23.0,685.0,229.0,21.915892878390267,89.77876687499393,0.0,0.0,3,
244,Roméo Lavia,MID,Chelsea,1.0,26.0,32.0,792.0,21.79712634812744,89.77876687499393,0.0,0.0,3,
615,Crysencio Summerville,MID,West Ham,,33.0,,776.0,20.586271448201302,89.77876687499393,0.0,0.0,3,
162,Brajan Gruda,MID,Brighton,,45.0,,676.0,20.584237878358906,89.77876687499393,0.0,0.0,3,
423,Nico González Iglesias,MID,Man City,,31.0,,760.0,19.974993214716203,89.77876687499393,0.0,0.0,3,
328,Ryan Sessegnon,MID,Fulham,0.0,57.0,0.0,574.0,19.96527038893725,89.77876687499393,0.0,0.0,3,
128,Frank Onyeka,MID,Brentford,39.0,2.0,1147.0,23.0,19.737904697446467,89.77876687499393,0.0,0.0,3,
27,Reiss Nelson,MID,Arsenal,16.0,27.0,256.0,483.0,19.629424048961443,89.77876687499393,0.0,0.0,4,
304,Tim Iroegbunam,MID,Everton,10.0,22.0,157.0,562.0,19.17577749665559,89.77876687499393,0.0,0.0,4,
673,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,91.0,,2698.0,,17.44050199703955,89.77876687499393,0.0,0.0,4,
592,Mikey Moore,MID,Spurs,2.0,19.0,3.0,359.0,15.36372385620937,89.77876687499393,0.0,0.0,4,
276,Justin Devenny,MID,Crystal Palace,,34.0,,494.0,15.079962403419309,89.77876687499393,0.0,0.0,4,
169,Diego Gómez Amarilla,MID,Brighton,,30.0,,507.0,14.881428110354626,89.77876687499393,0.0,0.0,4,
649,Boubacar Traoré,MID,Wolves,25.0,1.0,802.0,1.0,14.699708828324033,89.77876687499393,0.0,0.0,4,
205,Josh Cullen,MID,Burnley,65.0,,2055.0,,14.334045396260663,89.77876687499393,0.0,0.0,4,
123,Fábio Freitas Gouveia Carvalho,MID,Brentford,,35.0,,443.0,13.989799080849991,89.77876687499393,0.0,0.0,4,
170,James Milner,MID,Brighton,28.0,6.0,770.0,170.0,13.861470150489545,89.77876687499393,0.0,0.0,4,
159,Solly March,MID,Brighton,39.0,7.0,555.0,161.0,12.604510784136927,89.77876687499393,0.0,0.0,4,
202,Jacob Bruun Larsen,MID,Burnley,82.0,,1235.0,,11.887993614162223,89.77876687499393,0.0,0.0,4,
29,Albert Sambi Lokonga,MID,Arsenal,47.0,,1304.0,,10.778393487987872,89.77876687499393,0.0,0.0,4,
53,Donyell Malen,MID,Aston Villa,,34.0,,296.0,10.031914972538793,89.77876687499393,0.0,0.0,4,
208,Luca Koleosho,MID,Burnley,40.0,,972.0,,8.86550986719637,89.77876687499393,0.0,0.0,4,
242,Kiernan Dewsbury-Hall,MID,Everton,,18.0,,257.0,7.7567078744956,89.77876687499393,0.0,0.0,4,
279,Matheus França de Oliveira,MID,Crystal Palace,16.0,9.0,224.0,52.0,5.979687083741245,89.77876687499393,0.0,0.0,4,
424,Oscar Bobb,MID,Man City,30.0,3.0,294.0,14.0,5.9700433699782645,89.77876687499393,0.0,0.0,4,
243,Tyrique George,MID,Chelsea,0.0,17.0,0.0,177.0,5.545295158766262,89.77876687499393,0.0,0.0,4,
211,Aaron Ramsey,MID,Burnley,18.0,,522.0,,5.309543460449623,89.77876687499393,0.0,0.0,4,
460,Toby Collyer,MID,Man Utd,0.0,6.0,0.0,174.0,4.900825576742596,89.77876687499393,0.0,0.0,4,
621,Andy Irving,MID,West Ham,,9.0,,161.0,4.712649506564402,89.77876687499393,0.0,0.0,4,
269,Romain Esse,MID,Crystal Palace,,22.0,,138.0,4.632800015909717,89.77876687499393,0.0,0.0,4,
214,Mike Trésor Ndayishimiye,MID,Burnley,20.0,,410.0,,4.45351278768926,89.77876687499393,0.0,0.0,4,
619,Luis Guilherme Lira dos Santos,MID,West Ham,,12.0,,139.0,4.247965679065339,89.77876687499393,0.0,0.0,4,
335,Josh King,MID,Fulham,0.0,10.0,0.0,126.0,3.8055194113926536,89.77876687499393,0.0,0.0,4,
275,Naouirou Ahamada,MID,Crystal Palace,16.0,0.0,332.0,0.0,3.6945605614675596,89.77876687499393,0.0,0.0,4,
617,Maxwel Cornet,MID,West Ham,13.0,1.0,109.0,71.0,3.5005868911379285,89.77876687499393,0.0,0.0,4,
23,Fábio Ferreira Vieira,MID,Arsenal,24.0,0.0,290.0,0.0,3.4195458960363547,89.77876687499393,0.0,0.0,4,
132,Paris Maghoma,MID,Brentford,,8.0,,112.0,3.3439727394124374,89.77876687499393,0.0,0.0,4,
385,Federico Chiesa,MID,Liverpool,,7.0,,103.0,3.0610418955590157,89.77876687499393,0.0,0.0,4,
50,Emiliano Buendía Stati,MID,Aston Villa,0.0,11.0,0.0,89.0,2.778061454744806,89.77876687499393,0.0,0.0,4,
57,Lewis Dobbin,MID,Aston Villa,18.0,0.0,226.0,0.0,2.6929945594408973,89.77876687499393,0.0,0.0,4,
590,Bryan Gil Salvatierra,MID,Spurs,12.0,0.0,200.0,0.0,2.3561002652758924,89.77876687499393,0.0,0.0,4,
589,Manor Solomon,MID,Spurs,14.0,0.0,196.0,0.0,2.335225850206154,89.77876687499393,0.0,0.0,4,
280,David Ozoh,MID,Crystal Palace,8.0,0.0,148.0,0.0,1.7661978966729812,89.77876687499393,0.0,0.0,4,
200,Jaidon Anthony,MID,Burnley,3.0,0.0,151.0,0.0,1.7575679530476125,89.77876687499393,0.0,0.0,4,
131,Yunus Emre Konak,MID,Brentford,0.0,10.0,0.0,53.0,1.675978146930141,89.77876687499393,0.0,0.0,4,
650,Tawanda Chirewa,MID,Wolves,8.0,0.0,138.0,0.0,1.656914292532736,89.77876687499393,0.0,0.0,4,
207,Hannibal Mejbri,MID,Burnley,11.0,0.0,131.0,0.0,1.6013045036080358,89.77876687499393,0.0,0.0,4,
278,Jesurun Rak-Sakyi,MID,Crystal Palace,8.0,0.0,132.0,0.0,1.5907012853183526,89.77876687499393,0.0,0.0,4,
61,Leander Dendoncker,MID,Aston Villa,20.0,0.0,118.0,0.0,1.51305844627424,89.77876687499393,0.0,0.0,4,
622,Lewis Orford,MID,West Ham,0.0,2.0,0.0,47.0,1.37291411158027,89.77876687499393,0.0,0.0,4,
305,Harrison Armstrong,MID,Everton,,2.0,,47.0,1.37291411158027,89.77876687499393,0.0,0.0,4,
201,Manuel Benson Hedilazio,MID,Burnley,8.0,,110.0,,1.3436979801446953,89.77876687499393,0.0,0.0,4,
334,Luke Harris,MID,Fulham,2.0,0.0,74.0,0.0,0.8992293944463382,89.77876687499393,0.0,0.0,4,
523,Eric da Silva Moreira,MID,Nott'm Forest,,2.0,,28.0,0.8280765798319452,89.77876687499393,0.0,0.0,4,
96,Ben Winterburn,MID,Bournemouth,,4.0,,22.0,0.6673620778024844,89.77876687499393,0.0,0.0,4,
333,Martial Godo,MID,Fulham,,2.0,,21.0,0.6239156873684479,89.77876687499393,0.0,0.0,4,
93,Hamed Traorè,MID,Bournemouth,3.0,0.0,44.0,0.0,0.5476305046717512,89.77876687499393,0.0,0.0,4,
92,Romain Faivre,MID,Bournemouth,4.0,0.0,37.0,0.0,0.46477132949204175,89.77876687499393,0.0,0.0,5,
620,George Earthy,MID,West Ham,8.0,0.0,33.0,0.0,0.42335689785380815,89.77876687499393,0.0,0.0,5,
127,Gustavo Nunes Fernandes Gomes,MID,Brentford,,3.0,,11.0,0.3325430451407615,89.77876687499393,0.0,0.0,5,
393,Stefan Bajčetić Maquieira,MID,Liverpool,1.0,0.0,25.0,0.0,0.31207954516139486,89.77876687499393,0.0,0.0,5,
171,Jeremy Sarmiento Morante,MID,Brighton,0.0,1.0,0.0,8.0,0.23713168131550064,89.77876687499393,0.0,0.0,5,
391,Ben Doak,MID,Liverpool,1.0,0.0,13.0,0.0,0.16356845955914484,89.77876687499393,0.0,0.0,5,
498,Joe White,MID,Newcastle,3.0,0.0,12.0,0.0,0.15251470043527846,89.77876687499393,0.0,0.0,5,
425,Claudio Echeverri,MID,Man City,,1.0,,5.0,0.14850273065771386,89.77876687499393,0.0,0.0,5,
133,Myles Peart-Harris,MID,Brentford,3.0,0.0,11.0,0.0,0.13989766697769423,89.77876687499393,0.0,0.0,5,
274,Asher Agbinone,MID,Crystal Palace,,2.0,,4.0,0.12018436682971244,89.77876687499393,0.0,0.0,5,
134,Ryan Trevitt,MID,Brentford,0.0,1.0,0.0,3.0,0.08922020344904563,89.77876687499393,0.0,0.0,5,
246,Andrey Nascimento dos Santos,MID,Chelsea,1.0,0.0,7.0,0.0,0.08842598923949277,89.77876687499393,0.0,0.0,5,
394,James McConnell,MID,Liverpool,3.0,0.0,3.0,0.0,0.0383569905286329,89.77876687499393,0.0,0.0,5,
95,Zain Silcott-Duberry,MID,Bournemouth,,1.0,,1.0,0.029779694822099845,89.77876687499393,0.0,0.0,5,
652,Enso González Medina,MID,Wolves,1.0,0.0,1.0,0.0,0.01268277965012997,89.77876687499393,0.0,0.0,5,
94,Dominic Sadi,MID,Bournemouth,1.0,0.0,1.0,0.0,0.01268277965012997,89.77876687499393,0.0,0.0,5,
595,Callum Olusesi,MID,Spurs,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
28,Ismeal Kabia,MID,Arsenal,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
668,Granit Xhaka,MID,Sunderland,0.0,,0.0,,0.0,89.77876687499393,0.0,0.0,5,
51,Samuel Iling-Junior,MID,Aston Villa,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
653,Joe Hodge,MID,Wolves,0.0,0.0,0.0,0.0,0.0,89.77876687499393,0.0,0.0,5,
651,Tom Edozie,MID,Wolves,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
594,Yang Min-hyeok,MID,Spurs,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
277,Malcolm Ebiowei,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,89.77876687499393,0.0,0.0,5,
56,Enzo Barrenechea,MID,Aston Villa,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
60,Ben Broggio,MID,Aston Villa,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
281,Kaden Rodney,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,89.77876687499393,0.0,0.0,5,
282,Franco Umeh-Chibueze,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,89.77876687499393,0.0,0.0,5,
306,Callum Bates,MID,Everton,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
307,Coby Ebere,MID,Everton,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
308,Isaac Heath,MID,Everton,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
354,Ethan Ampadu,MID,Leeds,0.0,,0.0,,0.0,89.77876687499393,0.0,0.0,5,
204,Darko Churlinov,MID,Burnley,0.0,,0.0,,0.0,89.77876687499393,0.0,0.0,5,
203,Enock Agyei,MID,Burnley,0.0,,0.0,,0.0,89.77876687499393,0.0,0.0,5,
395,Tyler Morton,MID,Liverpool,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
396,Trey Nyoni,MID,Liverpool,0.0,0.0,0.0,0.0,0.0,89.77876687499393,0.0,0.0,5,
177,Andrew Moran,MID,Brighton,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
176,Adrian Mazilu,MID,Brighton,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
175,Joe Knight,MID,Brighton,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
461,Jayce Fitzgerald,MID,Man Utd,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
462,Jack Fletcher,MID,Man Utd,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
463,Sékou Koné,MID,Man Utd,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
464,Jack Moorhouse,MID,Man Utd,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
124,Jordan Henderson,MID,Brentford,0.0,,0.0,,0.0,89.77876687499393,0.0,0.0,5,
495,Isaac Hayden,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,89.77876687499393,0.0,0.0,5,
496,Garang Kuol,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,89.77876687499393,0.0,0.0,5,
520,Lewis O'Brien,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,89.77876687499393,0.0,0.0,5,
63,Kadan Young,MID,Aston Villa,0.0,0.0,0.0,0.0,0.0,89.77876687499393,0.0,0.0,5,
62,Jamaldeen Jimoh-Aloba,MID,Aston Villa,,0.0,,0.0,0.0,89.77876687499393,0.0,0.0,5,
309,Jenson Metcalfe,MID,Everton,0.0,0.0,0.0,0.0,0.0,89.77876687499393,0.0,0.0,5,
